,Year,DEBT_MDN
10253,2006,3172.0
10254,2006,2625.0
10255,2006,10312.5
10256,2006,6625.0
10257,2006,6125.0
10258,2006,5291.0
10259,2006,
10260,2006,11625.0
10261,2006,7334.0
10262,2006,
10263,2006,10500.0
10264,2006,3986.0
10265,2006,6625.0
10266,2006,3155.0
10267,2006,
10268,2006,16487.0
10269,2006,4417.0
10270,2006,2625.0
10271,2006,17125.0
10272,2006,2625.0
10273,2006,12568.0
10274,2006,2625.0
10275,2006,13376.0
10276,2006,3342.0
10277,2006,
10278,2006,6125.0
10279,2006,6125.0
10280,2006,6125.0
10281,2006,5300.0
10282,2006,4417.0
10283,2006,6625.0
10284,2006,6776.0
10285,2006,4544.0
10286,2006,12906.0
10287,2006,
10288,2006,
10289,2006,
10290,2006,11000.0
10291,2006,6125.0
10292,2006,12560.0
10293,2006,15750.0
10294,2006,17104.0
10295,2006,2625.0
10296,2006,4078.0
10297,2006,3313.0
10298,2006,2625.0
10299,2006,11000.0
10300,2006,9250.0
10301,2006,6125.0
10302,2006,10500.0
10303,2006,16500.0
10304,2006,11625.0
10305,2006,6125.0
10306,2006,
10307,2006,11000.0
10308,2006,7125.0
10309,2006,6625.0
10310,2006,6125.0
10311,2006,7500.0
10312,2006,10500.0
10313,2006,7667.0
10314,2006,6125.0
10315,2006,5483.0
10316,2006,
10317,2006,6625.0
10318,2006,2625.0
10319,2006,6200.0
10320,2006,10250.0
10321,2006,15813.0
10322,2006,12500.0
10323,2006,6625.0
10324,2006,12667.0
10325,2006,6625.0
10326,2006,5153.0
10327,2006,15365.0
10328,2006,11000.0
10329,2006,13500.0
10330,2006,7098.5
10331,2006,17033.0
10332,2006,4025.0
10333,2006,4025.0
10334,2006,3465.0
10335,2006,4025.0
10336,2006,4416.0
10337,2006,4789.0
10338,2006,5073.0
10339,2006,4025.0
10340,2006,5073.0
10341,2006,4025.0
10342,2006,4024.0
10343,2006,4645.5
10344,2006,4552.5
10345,2006,6093.0
10346,2006,10740.0
10347,2006,6625.0
10348,2006,7500.0
10349,2006,
10350,2006,11292.0
10351,2006,16911.5
10352,2006,14125.0
10353,2006,11625.0
10354,2006,16714.0
10355,2006,4025.0
10356,2006,4932.0
10357,2006,5355.0
10358,2006,
10359,2006,
10360,2006,11000.0
10361,2006,6625.0
10362,2006,3313.0
10363,2006,14500.0
10364,2006,
10365,2006,10500.0
10366,2006,15600.0
10367,2006,6125.0
10368,2006,6625.0
10369,2006,11000.0
10370,2006,
10371,2006,9500.0
10372,2006,6625.0
10373,2006,3986.0
10374,2006,6125.0
10375,2006,17125.0
10376,2006,6625.0
10377,2006,6261.0
10378,2006,14275.0
10379,2006,3313.0
10380,2006,8750.0
10381,2006,12563.0
10382,2006,13662.0
10383,2006,4250.0
10384,2006,17048.0
10385,2006,6125.0
10386,2006,7000.0
10387,2006,
10388,2006,3228.0
10389,2006,5250.0
10390,2006,3187.0
10391,2006,14500.0
10392,2006,2625.0
10393,2006,6625.0
10394,2006,15137.5
10395,2006,2625.0
10396,2006,6625.0
10397,2006,6063.0
10398,2006,7249.0
10399,2006,10350.0
10400,2006,6625.0
10401,2006,
10402,2006,
10403,2006,2625.0
10404,2006,17125.0
10405,2006,6625.0
10406,2006,4969.0
10407,2006,9875.0
10408,2006,13235.0
10409,2006,6125.0
10410,2006,14125.0
10411,2006,7959.0
10412,2006,15100.0
10413,2006,3500.0
10414,2006,9625.0
10415,2006,14435.0
10416,2006,2625.0
10417,2006,17125.0
10418,2006,14749.0
10419,2006,8943.5
10420,2006,17125.0
10421,2006,6625.0
10422,2006,6625.0
10423,2006,11250.0
10424,2006,5303.5
10425,2006,6625.0
10426,2006,2625.0
10427,2006,7500.0
10428,2006,4758.5
10429,2006,2763.0
10430,2006,
10431,2006,4250.0
10432,2006,12500.0
10433,2006,12500.0
10434,2006,12500.0
10435,2006,12500.0
10436,2006,12500.0
10437,2006,12500.0
10438,2006,12500.0
10439,2006,12500.0
10440,2006,12500.0
10441,2006,12500.0
10442,2006,12500.0
10443,2006,12500.0
10444,2006,12500.0
10445,2006,12500.0
10446,2006,12500.0
10447,2006,12500.0
10448,2006,12500.0
10449,2006,12500.0
10450,2006,12500.0
10451,2006,12500.0
10452,2006,12500.0
10453,2006,12500.0
10454,2006,6986.0
10455,2006,7229.0
10456,2006,6625.0
10457,2006,4900.0
10458,2006,5465.5
10459,2006,2763.0
10460,2006,15625.0
10461,2006,10125.0
10462,2006,6625.0
10463,2006,4631.0
10464,2006,11625.0
10465,2006,14500.0
10466,2006,11750.0
10467,2006,14500.0
10468,2006,7355.0
10469,2006,
10470,2006,17125.0
10471,2006,3312.0
10472,2006,10500.0
10473,2006,10500.0
10474,2006,10500.0
10475,2006,10500.0
10476,2006,10500.0
10477,2006,2625.0
10478,2006,8270.0
10479,2006,6712.5
10480,2006,10426.0
10481,2006,
10482,2006,6827.5
10483,2006,12625.0
10484,2006,14000.0
10485,2006,2625.0
10486,2006,3313.0
10487,2006,3482.0
10488,2006,9077.0
10489,2006,
10490,2006,
10491,2006,6625.0
10492,2006,6083.0
10493,2006,11000.0
10494,2006,6625.0
10495,2006,11219.0
10496,2006,17000.0
10497,2006,11625.0
10498,2006,14500.0
10499,2006,14500.0
10500,2006,6625.0
10501,2006,3021.5
10502,2006,7565.5
10503,2006,16466.0
10504,2006,9760.5
10505,2006,7500.0
10506,2006,7500.0
10507,2006,11487.5
10508,2006,8437.0
10509,2006,6125.0
10510,2006,11000.0
10511,2006,10364.5
10512,2006,5000.0
10513,2006,2625.0
10514,2006,7958.0
10515,2006,10062.5
10516,2006,3350.0
10517,2006,17000.0
10518,2006,14500.0
10519,2006,5584.0
10520,2006,
10521,2006,11750.0
10522,2006,11625.0
10523,2006,10500.0
10524,2006,7097.0
10525,2006,6625.0
10526,2006,7695.0
10527,2006,7000.0
10528,2006,6625.0
10529,2006,
10530,2006,17125.0
10531,2006,10125.0
10532,2006,6125.0
10533,2006,3986.0
10534,2006,16850.0
10535,2006,7625.0
10536,2006,7625.0
10537,2006,14500.0
10538,2006,13802.5
10539,2006,6625.0
10540,2006,11625.0
10541,2006,6125.0
10542,2006,6625.0
10543,2006,17111.5
10544,2006,
10545,2006,2625.0
10546,2006,10125.0
10547,2006,11625.0
10548,2006,6625.0
10549,2006,10449.0
10550,2006,5500.0
10551,2006,11009.0
10552,2006,7958.0
10553,2006,8313.0
10554,2006,2625.0
10555,2006,10012.0
10556,2006,14500.0
10557,2006,7001.0
10558,2006,4958.0
10559,2006,6125.0
10560,2006,4417.0
10561,2006,
10562,2006,16462.0
10563,2006,6393.0
10564,2006,2469.5
10565,2006,9334.0
10566,2006,16500.0
10567,2006,14500.0
10568,2006,16435.5
10569,2006,6625.0
10570,2006,10375.0
10571,2006,2625.0
10572,2006,6625.0
10573,2006,
10574,2006,7325.0
10575,2006,6625.0
10576,2006,6625.0
10577,2006,3312.0
10578,2006,7440.0
10579,2006,
10580,2006,13250.0
10581,2006,2212.0
10582,2006,9000.0
10583,2006,
10584,2006,
10585,2006,8125.0
10586,2006,12594.0
10587,2006,11000.0
10588,2006,3500.0
10589,2006,9750.0
10590,2006,
10591,2006,8875.0
10592,2006,11000.0
10593,2006,7815.0
10594,2006,2625.0
10595,2006,8212.5
10596,2006,2625.0
10597,2006,5339.5
10598,2006,6625.0
10599,2006,15502.5
10600,2006,3312.0
10601,2006,2625.0
10602,2006,2361.0
10603,2006,7001.0
10604,2006,3655.0
10605,2006,6625.0
10606,2006,9000.0
10607,2006,
10608,2006,10450.0
10609,2006,2625.0
10610,2006,6815.0
10611,2006,6625.0
10612,2006,6162.5
10613,2006,2625.0
10614,2006,2625.0
10615,2006,11375.0
10616,2006,7788.0
10617,2006,3500.0
10618,2006,10500.0
10619,2006,2750.0
10620,2006,2625.0
10621,2006,3937.0
10622,2006,2625.0
10623,2006,7164.0
10624,2006,6625.0
10625,2006,8889.0
10626,2006,
10627,2006,3875.0
10628,2006,2450.0
10629,2006,2475.0
10630,2006,
10631,2006,
10632,2006,2625.0
10633,2006,8031.0
10634,2006,
10635,2006,9511.5
10636,2006,13750.0
10637,2006,
10638,2006,15125.0
10639,2006,5250.0
10640,2006,5250.0
10641,2006,4416.0
10642,2006,6625.0
10643,2006,7500.0
10644,2006,4439.0
10645,2006,6125.0
10646,2006,
10647,2006,6125.0
10648,2006,7875.0
10649,2006,4349.0
10650,2006,4349.0
10651,2006,
10652,2006,5453.5
10653,2006,
10654,2006,6625.0
10655,2006,
10656,2006,7500.0
10657,2006,6625.0
10658,2006,
10659,2006,9585.0
10660,2006,
10661,2006,
10662,2006,5937.0
10663,2006,3680.0
10664,2006,6625.0
10665,2006,5827.5
10666,2006,
10667,2006,9369.0
10668,2006,4375.0
10669,2006,
10670,2006,5125.0
10671,2006,15588.0
10672,2006,11000.0
10673,2006,7500.0
10674,2006,8760.0
10675,2006,7939.0
10676,2006,2625.0
10677,2006,10500.0
10678,2006,
10679,2006,2625.0
10680,2006,3500.0
10681,2006,5165.0
10682,2006,
10683,2006,7591.0
10684,2006,7563.0
10685,2006,
10686,2006,5467.5
10687,2006,2625.0
10688,2006,5500.0
10689,2006,4935.0
10690,2006,
10691,2006,
10692,2006,3652.0
10693,2006,11313.0
10694,2006,7468.5
10695,2006,10162.5
10696,2006,
10697,2006,
10698,2006,3938.0
10699,2006,2625.0
10700,2006,
10701,2006,
10702,2006,5600.0
10703,2006,8663.5
10704,2006,
10705,2006,11000.0
10706,2006,4526.5
10707,2006,7000.0
10708,2006,6625.0
10709,2006,6625.0
10710,2006,10313.0
10711,2006,8102.5
10712,2006,
10713,2006,4563.0
10714,2006,12875.0
10715,2006,3441.0
10716,2006,
10717,2006,
10718,2006,
10719,2006,7063.0
10720,2006,
10721,2006,5500.0
10722,2006,
10723,2006,9499.0
10724,2006,6250.0
10725,2006,
10726,2006,11000.0
10727,2006,
10728,2006,2105.0
10729,2006,
10730,2006,6125.0
10731,2006,4583.5
10732,2006,3321.0
10733,2006,
10734,2006,11000.0
10735,2006,
10736,2006,2920.0
10737,2006,
10738,2006,13750.0
10739,2006,
10740,2006,3313.0
10741,2006,
10742,2006,2500.0
10743,2006,
10744,2006,7333.5
10745,2006,
10746,2006,
10747,2006,
10748,2006,
10749,2006,
10750,2006,
10751,2006,2625.0
10752,2006,6625.0
10753,2006,
10754,2006,10500.0
10755,2006,5500.0
10756,2006,7938.0
10757,2006,6125.0
10758,2006,6626.0
10759,2006,
10760,2006,7500.0
10761,2006,5250.0
10762,2006,5281.5
10763,2006,9450.0
10764,2006,2625.0
10765,2006,9250.0
10766,2006,10500.0
10767,2006,13625.0
10768,2006,6625.0
10769,2006,2625.0
10770,2006,2625.0
10771,2006,2625.0
10772,2006,
10773,2006,11625.0
10774,2006,2625.0
10775,2006,3327.5
10776,2006,
10777,2006,6625.0
10778,2006,5315.0
10779,2006,6625.0
10780,2006,6625.0
10781,2006,5292.0
10782,2006,
10783,2006,5500.0
10784,2006,6325.0
10785,2006,6625.0
10786,2006,7500.0
10787,2006,13125.0
10788,2006,2625.0
10789,2006,
10790,2006,
10791,2006,
10792,2006,11000.0
10793,2006,
10794,2006,11625.0
10795,2006,2625.0
10796,2006,2625.0
10797,2006,6557.0
10798,2006,6581.0
10799,2006,2400.0
10800,2006,3313.0
10801,2006,6625.0
10802,2006,6625.0
10803,2006,2625.0
10804,2006,1750.0
10805,2006,6625.0
10806,2006,
10807,2006,2625.0
10808,2006,2625.0
10809,2006,6625.0
10810,2006,
10811,2006,1570.0
10812,2006,6625.0
10813,2006,5519.0
10814,2006,10544.0
10815,2006,8250.0
10816,2006,7155.0
10817,2006,5000.0
10818,2006,
10819,2006,11000.0
10820,2006,2210.0
10821,2006,6625.0
10822,2006,4999.5
10823,2006,7250.0
10824,2006,
10825,2006,4000.0
10826,2006,5711.0
10827,2006,2625.0
10828,2006,3499.0
10829,2006,2625.0
10830,2006,6625.0
10831,2006,6625.0
10832,2006,
10833,2006,2625.0
10834,2006,7500.0
10835,2006,
10836,2006,3938.0
10837,2006,1313.0
10838,2006,2625.0
10839,2006,3313.0
10840,2006,9226.5
10841,2006,8187.5
10842,2006,3500.0
10843,2006,2625.0
10844,2006,10125.0
10845,2006,8944.0
10846,2006,2625.0
10847,2006,5601.5
10848,2006,7623.0
10849,2006,6625.0
10850,2006,2625.0
10851,2006,7500.0
10852,2006,6410.0
10853,2006,6625.0
10854,2006,6625.0
10855,2006,3313.0
10856,2006,3313.0
10857,2006,8725.0
10858,2006,6332.0
10859,2006,5292.0
10860,2006,
10861,2006,4000.0
10862,2006,7683.0
10863,2006,
10864,2006,4586.0
10865,2006,2625.0
10866,2006,
10867,2006,
10868,2006,1750.0
10869,2006,4000.0
10870,2006,2625.0
10871,2006,10500.0
10872,2006,6625.0
10873,2006,5250.0
10874,2006,
10875,2006,10926.0
10876,2006,
10877,2006,9966.5
10878,2006,2625.0
10879,2006,9562.5
10880,2006,10800.0
10881,2006,
10882,2006,6565.0
10883,2006,2625.0
10884,2006,6625.0
10885,2006,
10886,2006,6125.0
10887,2006,4564.0
10888,2006,2600.0
10889,2006,5630.0
10890,2006,
10891,2006,2625.0
10892,2006,
10893,2006,3313.0
10894,2006,3313.0
10895,2006,8250.0
10896,2006,
10897,2006,9004.5
10898,2006,
10899,2006,6625.0
10900,2006,2625.0
10901,2006,4173.0
10902,2006,4173.0
10903,2006,10125.0
10904,2006,4986.0
10905,2006,3434.0
10906,2006,
10907,2006,
10908,2006,6992.5
10909,2006,6125.0
10910,2006,
10911,2006,7291.0
10912,2006,6242.0
10913,2006,3169.0
10914,2006,5543.5
10915,2006,12334.0
10916,2006,3313.0
10917,2006,9000.0
10918,2006,7500.0
10919,2006,3312.0
10920,2006,3313.0
10921,2006,6625.0
10922,2006,2639.5
10923,2006,12739.5
10924,2006,2625.0
10925,2006,
10926,2006,
10927,2006,2625.0
10928,2006,2625.0
10929,2006,11598.0
10930,2006,
10931,2006,6625.0
10932,2006,2625.0
10933,2006,6625.0
10934,2006,12338.5
10935,2006,7345.0
10936,2006,8072.5
10937,2006,7456.0
10938,2006,
10939,2006,3313.0
10940,2006,4253.5
10941,2006,7394.5
10942,2006,1750.0
10943,2006,2625.0
10944,2006,13284.0
10945,2006,11000.0
10946,2006,11000.0
10947,2006,4416.0
10948,2006,
10949,2006,6231.0
10950,2006,11625.0
10951,2006,11625.0
10952,2006,5500.0
10953,2006,11750.0
10954,2006,9009.0
10955,2006,5250.0
10956,2006,6125.0
10957,2006,10500.0
10958,2006,10876.0
10959,2006,5001.0
10960,2006,
10961,2006,6747.5
10962,2006,5500.0
10963,2006,6625.0
10964,2006,4676.5
10965,2006,6050.0
10966,2006,
10967,2006,9333.0
10968,2006,3067.0
10969,2006,5500.0
10970,2006,8024.0
10971,2006,12688.0
10972,2006,11000.0
10973,2006,1751.0
10974,2006,4417.0
10975,2006,10500.0
10976,2006,2625.0
10977,2006,6125.0
10978,2006,2306.0
10979,2006,2600.0
10980,2006,2625.0
10981,2006,3500.0
10982,2006,
10983,2006,6394.0
10984,2006,
10985,2006,5500.0
10986,2006,
10987,2006,2625.0
10988,2006,5925.0
10989,2006,4099.5
10990,2006,
10991,2006,5500.0
10992,2006,4290.0
10993,2006,5224.0
10994,2006,5309.0
10995,2006,2625.0
10996,2006,2625.0
10997,2006,2625.0
10998,2006,
10999,2006,2750.0
11000,2006,3625.0
11001,2006,
11002,2006,2625.0
11003,2006,
11004,2006,6625.0
11005,2006,6625.0
11006,2006,2625.0
11007,2006,5153.0
11008,2006,
11009,2006,2625.0
11010,2006,2625.0
11011,2006,3568.0
11012,2006,11287.5
11013,2006,11287.5
11014,2006,
11015,2006,5500.0
11016,2006,3500.0
11017,2006,2625.0
11018,2006,5500.0
11019,2006,3500.0
11020,2006,11000.0
11021,2006,14437.5
11022,2006,10500.0
11023,2006,7500.0
11024,2006,10125.0
11025,2006,2625.0
11026,2006,12130.0
11027,2006,6625.0
11028,2006,7000.0
11029,2006,5280.0
11030,2006,11062.5
11031,2006,11000.0
11032,2006,6125.0
11033,2006,6782.0
11034,2006,2625.0
11035,2006,16286.0
11036,2006,
11037,2006,8028.5
11038,2006,10458.0
11039,2006,9625.0
11040,2006,
11041,2006,6125.0
11042,2006,10500.0
11043,2006,11128.0
11044,2006,2739.0
11045,2006,6268.5
11046,2006,7890.0
11047,2006,2625.0
11048,2006,11625.0
11049,2006,5408.5
11050,2006,11000.0
11051,2006,12232.0
11052,2006,6625.0
11053,2006,6625.0
11054,2006,
11055,2006,11187.5
11056,2006,3315.5
11057,2006,3313.0
11058,2006,3313.0
11059,2006,7875.0
11060,2006,2262.0
11061,2006,2625.0
11062,2006,14125.0
11063,2006,6625.0
11064,2006,8943.0
11065,2006,10500.0
11066,2006,
11067,2006,6625.0
11068,2006,7816.5
11069,2006,1750.0
11070,2006,12483.5
11071,2006,9496.0
11072,2006,1312.0
11073,2006,11000.0
11074,2006,2625.0
11075,2006,11000.0
11076,2006,2625.0
11077,2006,7001.0
11078,2006,5419.5
11079,2006,5170.0
11080,2006,9625.0
11081,2006,
11082,2006,
11083,2006,9791.0
11084,2006,10338.0
11085,2006,11860.0
11086,2006,10953.0
11087,2006,10770.0
11088,2006,6625.0
11089,2006,
11090,2006,4623.5
11091,2006,2625.0
11092,2006,6625.0
11093,2006,
11094,2006,6625.0
11095,2006,2625.0
11096,2006,8134.5
11097,2006,
11098,2006,
11099,2006,7500.0
11100,2006,4417.0
11101,2006,2625.0
11102,2006,4017.0
11103,2006,9173.5
11104,2006,6625.0
11105,2006,11625.0
11106,2006,14375.0
11107,2006,
11108,2006,5207.0
11109,2006,
11110,2006,12248.0
11111,2006,11000.0
11112,2006,6625.0
11113,2006,13625.0
11114,2006,6500.0
11115,2006,11000.0
11116,2006,3750.0
11117,2006,
11118,2006,
11119,2006,3100.0
11120,2006,3313.0
11121,2006,11625.0
11122,2006,2625.0
11123,2006,2625.0
11124,2006,
11125,2006,5500.0
11126,2006,
11127,2006,11000.0
11128,2006,11625.0
11129,2006,3313.0
11130,2006,7774.5
11131,2006,11000.0
11132,2006,8187.5
11133,2006,
11134,2006,
11135,2006,7360.0
11136,2006,7208.0
11137,2006,9938.0
11138,2006,2775.0
11139,2006,13990.0
11140,2006,6221.0
11141,2006,
11142,2006,
11143,2006,2000.0
11144,2006,3500.0
11145,2006,6354.5
11146,2006,
11147,2006,4417.0
11148,2006,4844.0
11149,2006,4349.5
11150,2006,3313.0
11151,2006,6625.0
11152,2006,6335.5
11153,2006,11000.0
11154,2006,
11155,2006,5500.0
11156,2006,
11157,2006,3500.0
11158,2006,4415.0
11159,2006,14250.0
11160,2006,2667.0
11161,2006,9000.0
11162,2006,6625.0
11163,2006,8422.0
11164,2006,3500.0
11165,2006,2625.0
11166,2006,4078.5
11167,2006,8831.5
11168,2006,3500.0
11169,2006,2274.0
11170,2006,4250.0
11171,2006,14500.0
11172,2006,3108.0
11173,2006,3146.0
11174,2006,4417.0
11175,2006,5500.0
11176,2006,3500.0
11177,2006,6625.0
11178,2006,4439.0
11179,2006,4417.0
11180,2006,7213.0
11181,2006,14500.0
11182,2006,4958.0
11183,2006,4151.0
11184,2006,4512.5
11185,2006,2625.0
11186,2006,15563.0
11187,2006,4342.5
11188,2006,6625.0
11189,2006,
11190,2006,
11191,2006,11000.0
11192,2006,3500.0
11193,2006,7875.0
11194,2006,12949.0
11195,2006,3500.0
11196,2006,2625.0
11197,2006,8731.5
11198,2006,14125.0
11199,2006,3313.0
11200,2006,11000.0
11201,2006,
11202,2006,
11203,2006,5418.5
11204,2006,6625.0
11205,2006,11000.0
11206,2006,14500.0
11207,2006,3439.0
11208,2006,4210.0
11209,2006,
11210,2006,4068.0
11211,2006,3312.0
11212,2006,6625.0
11213,2006,3500.0
11214,2006,4257.0
11215,2006,9000.0
11216,2006,10852.0
11217,2006,8250.0
11218,2006,4927.0
11219,2006,5291.0
11220,2006,11000.0
11221,2006,2625.0
11222,2006,11000.0
11223,2006,11000.0
11224,2006,3682.5
11225,2006,13393.5
11226,2006,
11227,2006,5287.5
11228,2006,
11229,2006,6625.0
11230,2006,
11231,2006,13000.0
11232,2006,4008.0
11233,2006,
11234,2006,4946.0
11235,2006,10327.0
11236,2006,3975.0
11237,2006,4625.0
11238,2006,11437.5
11239,2006,4760.0
11240,2006,5953.0
11241,2006,3524.0
11242,2006,4417.0
11243,2006,
11244,2006,
11245,2006,
11246,2006,4789.0
11247,2006,
11248,2006,3750.0
11249,2006,
11250,2006,4438.0
11251,2006,4589.0
11252,2006,5822.0
11253,2006,4250.0
11254,2006,10250.0
11255,2006,3938.0
11256,2006,7790.0
11257,2006,
11258,2006,5597.0
11259,2006,6125.0
11260,2006,2625.0
11261,2006,
11262,2006,
11263,2006,5815.0
11264,2006,
11265,2006,11726.0
11266,2006,6625.0
11267,2006,14030.0
11268,2006,5087.0
11269,2006,6507.5
11270,2006,4957.0
11271,2006,2625.0
11272,2006,2625.0
11273,2006,7790.0
11274,2006,11000.0
11275,2006,6625.0
11276,2006,2625.0
11277,2006,2625.0
11278,2006,7812.5
11279,2006,3312.0
11280,2006,
11281,2006,11000.0
11282,2006,14300.0
11283,2006,2625.0
11284,2006,5498.0
11285,2006,11862.0
11286,2006,9625.0
11287,2006,13625.0
11288,2006,7064.0
11289,2006,10750.0
11290,2006,2625.0
11291,2006,2625.0
11292,2006,3938.0
11293,2006,4375.0
11294,2006,4417.0
11295,2006,2500.0
11296,2006,4375.0
11297,2006,8521.0
11298,2006,2625.0
11299,2006,14500.0
11300,2006,6125.0
11301,2006,10500.0
11302,2006,14375.0
11303,2006,4174.0
11304,2006,
11305,2006,
11306,2006,2625.0
11307,2006,2625.0
11308,2006,13437.5
11309,2006,14500.0
11310,2006,3313.0
11311,2006,10500.0
11312,2006,
11313,2006,2625.0
11314,2006,2625.0
11315,2006,3500.0
11316,2006,
11317,2006,11687.5
11318,2006,14500.0
11319,2006,
11320,2006,14500.0
11321,2006,4010.0
11322,2006,11000.0
11323,2006,
11324,2006,4196.0
11325,2006,2625.0
11326,2006,3313.0
11327,2006,2625.0
11328,2006,11000.0
11329,2006,2625.0
11330,2006,2625.0
11331,2006,4000.0
11332,2006,9769.0
11333,2006,2625.0
11334,2006,
11335,2006,3313.0
11336,2006,9293.0
11337,2006,6997.5
11338,2006,11000.0
11339,2006,8281.5
11340,2006,7409.0
11341,2006,5500.0
11342,2006,4756.5
11343,2006,9234.0
11344,2006,5883.0
11345,2006,11000.0
11346,2006,5500.0
11347,2006,7000.5
11348,2006,6351.0
11349,2006,7000.0
11350,2006,3500.0
11351,2006,2685.0
11352,2006,3500.0
11353,2006,2625.0
11354,2006,3000.0
11355,2006,2625.0
11356,2006,2625.0
11357,2006,4763.0
11358,2006,4980.0
11359,2006,5710.5
11360,2006,
11361,2006,
11362,2006,6125.0
11363,2006,
11364,2006,
11365,2006,
11366,2006,3000.0
11367,2006,3000.0
11368,2006,
11369,2006,
11370,2006,5406.5
11371,2006,2625.0
11372,2006,4637.5
11373,2006,
11374,2006,9000.0
11375,2006,3552.0
11376,2006,3552.0
11377,2006,3500.0
11378,2006,3500.0
11379,2006,
11380,2006,
11381,2006,
11382,2006,
11383,2006,2625.0
11384,2006,4020.0
11385,2006,
11386,2006,2500.0
11387,2006,
11388,2006,
11389,2006,
11390,2006,2625.0
11391,2006,
11392,2006,2625.0
11393,2006,2625.0
11394,2006,
11395,2006,
11396,2006,2625.0
11397,2006,
11398,2006,
11399,2006,
11400,2006,3040.0
11401,2006,3040.0
11402,2006,3040.0
11403,2006,3040.0
11404,2006,3040.0
11405,2006,3040.0
11406,2006,3040.0
11407,2006,3040.0
11408,2006,3040.0
11409,2006,3040.0
11410,2006,1700.0
11411,2006,
11412,2006,2625.0
11413,2006,2338.0
11414,2006,
11415,2006,
11416,2006,2334.0
11417,2006,2334.0
11418,2006,620.5
11419,2006,
11420,2006,
11421,2006,3900.0
11422,2006,3900.0
11423,2006,3900.0
11424,2006,3900.0
11425,2006,3900.0
11426,2006,3900.0
11427,2006,3900.0
11428,2006,3900.0
11429,2006,3900.0
11430,2006,3900.0
11431,2006,3900.0
11432,2006,2426.0
11433,2006,
11434,2006,
11435,2006,
11436,2006,3998.0
11437,2006,
11438,2006,3312.0
11439,2006,5500.0
11440,2006,3500.0
11441,2006,2625.0
11442,2006,
11443,2006,
11444,2006,2750.0
11445,2006,5500.0
11446,2006,
11447,2006,9018.0
11448,2006,6625.0
11449,2006,
11450,2006,3750.0
11451,2006,2500.0
11452,2006,2625.0
11453,2006,
11454,2006,6678.5
11455,2006,6625.0
11456,2006,10125.0
11457,2006,6625.0
11458,2006,5730.5
11459,2006,2848.0
11460,2006,
11461,2006,
11462,2006,9068.0
11463,2006,5227.0
11464,2006,4402.0
11465,2006,2625.0
11466,2006,4375.0
11467,2006,
11468,2006,
11469,2006,10125.0
11470,2006,3000.0
11471,2006,7687.5
11472,2006,
11473,2006,
11474,2006,12251.0
11475,2006,12251.0
11476,2006,12251.0
11477,2006,12251.0
11478,2006,12251.0
11479,2006,9315.0
11480,2006,5819.0
11481,2006,2625.0
11482,2006,4448.0
11483,2006,4999.5
11484,2006,
11485,2006,6625.0
11486,2006,9625.0
11487,2006,6625.0
11488,2006,5264.5
11489,2006,
11490,2006,2625.0
11491,2006,
11492,2006,3313.0
11493,2006,
11494,2006,4327.0
11495,2006,
11496,2006,
11497,2006,
11498,2006,5294.0
11499,2006,7563.0
11500,2006,6125.0
11501,2006,6625.0
11502,2006,6625.0
11503,2006,4492.5
11504,2006,
11505,2006,3342.0
11506,2006,2625.0
11507,2006,3938.0
11508,2006,4349.0
11509,2006,
11510,2006,
11511,2006,2625.0
11512,2006,5844.0
11513,2006,
11514,2006,2100.0
11515,2006,
11516,2006,
11517,2006,3313.0
11518,2006,
11519,2006,
11520,2006,3907.0
11521,2006,8214.0
11522,2006,6625.0
11523,2006,
11524,2006,3896.0
11525,2006,
11526,2006,
11527,2006,6125.0
11528,2006,4349.0
11529,2006,3256.0
11530,2006,6625.0
11531,2006,9314.0
11532,2006,6363.0
11533,2006,2625.0
11534,2006,5773.0
11535,2006,
11536,2006,6459.0
11537,2006,3534.0
11538,2006,5124.0
11539,2006,4758.5
11540,2006,4271.0
11541,2006,6048.5
11542,2006,10375.0
11543,2006,6625.0
11544,2006,5192.5
11545,2006,4492.5
11546,2006,2625.0
11547,2006,3362.0
11548,2006,5562.0
11549,2006,
11550,2006,6625.0
11551,2006,5292.0
11552,2006,2625.0
11553,2006,3084.0
11554,2006,4417.0
11555,2006,
11556,2006,4780.0
11557,2006,9113.0
11558,2006,
11559,2006,5347.0
11560,2006,4417.0
11561,2006,5151.5
11562,2006,9125.0
11563,2006,9544.0
11564,2006,11626.0
11565,2006,4785.0
11566,2006,6625.0
11567,2006,5509.0
11568,2006,
11569,2006,
11570,2006,2625.0
11571,2006,6332.0
11572,2006,4000.0
11573,2006,
11574,2006,
11575,2006,
11576,2006,2625.0
11577,2006,6625.0
11578,2006,3930.0
11579,2006,3930.0
11580,2006,
11581,2006,
11582,2006,4957.0
11583,2006,7516.0
11584,2006,6625.0
11585,2006,11600.0
11586,2006,2625.0
11587,2006,10500.0
11588,2006,5343.0
11589,2006,
11590,2006,5521.0
11591,2006,4416.0
11592,2006,6625.0
11593,2006,6625.0
11594,2006,3907.5
11595,2006,3712.0
11596,2006,6625.0
11597,2006,6125.0
11598,2006,4604.5
11599,2006,3363.0
11600,2006,2208.0
11601,2006,3342.0
11602,2006,3363.0
11603,2006,2200.0
11604,2006,5828.0
11605,2006,1750.0
11606,2006,4665.0
11607,2006,5467.5
11608,2006,4417.0
11609,2006,6625.0
11610,2006,6625.0
11611,2006,2347.0
11612,2006,3500.0
